condition_id,condition_label,interface,task_mode,form_id,answer_run_id,experiment_id,trial_id,success,submit_success,question_total,non_dropdown_total,non_dropdown_correct,dropdown_total,dropdown_confirmed_correct,dropdown_unresolved,correct_lower,correct_upper,full_fill_lower,full_fill_upper,duration_s,stop_reason,failure_category,source_summary,raw_trace_events,model_action_decisions,normalized_model_actions
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,event_rsvp,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143021422353Z,False,False,6,6,1,0,0,0,1,1,False,False,75.181,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/event_rsvp/run_0002/trial_20260727T143021422353Z/summary.json,72,11,11
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,exam_registration,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143136885179Z,False,False,8,7,3,1,0,0,3,3,False,False,71.107,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/exam_registration/run_0002/trial_20260727T143136885179Z/summary.json,64,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,experiment_booking,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143248274165Z,False,False,9,8,3,1,0,0,3,3,False,False,71.046,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/experiment_booking/run_0002/trial_20260727T143248274165Z/summary.json,60,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,field_trip,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143359601684Z,False,False,8,7,3,1,0,0,3,3,False,False,97.375,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/field_trip/run_0002/trial_20260727T143359601684Z/summary.json,93,14,15
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,hackathon_signup,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143537257303Z,False,False,9,9,3,0,0,0,3,3,False,False,70.011,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/hackathon_signup/run_0002/trial_20260727T143537257303Z/summary.json,65,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,housing_preference,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143647553202Z,False,False,7,7,3,0,0,0,3,3,False,False,66.473,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/housing_preference/run_0002/trial_20260727T143647553202Z/summary.json,58,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,internship_app,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143754317398Z,False,False,12,12,3,0,0,0,3,3,False,False,74.479,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/internship_app/run_0002/trial_20260727T143754317398Z/summary.json,68,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,job_fair,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T143909081449Z,False,False,9,9,3,0,0,0,3,3,False,False,70.665,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/job_fair/run_0002/trial_20260727T143909081449Z/summary.json,60,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,lab_safety,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144020035467Z,False,False,8,7,2,1,0,0,2,2,False,False,68.451,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/lab_safety/run_0002/trial_20260727T144020035467Z/summary.json,61,8,9
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,lab_visit,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144128771391Z,False,False,8,8,3,0,0,0,3,3,False,False,70.944,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/lab_visit/run_0002/trial_20260727T144128771391Z/summary.json,64,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,language_exchange,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144240004355Z,False,False,9,9,2,0,0,0,2,2,False,False,86.683,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/language_exchange/run_0002/trial_20260727T144240004355Z/summary.json,81,12,11
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,library_membership,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144406975348Z,False,False,7,7,3,0,0,0,3,3,False,False,67.9,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/library_membership/run_0002/trial_20260727T144406975348Z/summary.json,63,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,meal_plan,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144515179115Z,False,False,7,7,2,0,0,0,2,2,False,False,52.934,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/meal_plan/run_0002/trial_20260727T144515179115Z/summary.json,47,7,4
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,mentor_match,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144608412455Z,False,False,7,7,3,0,0,0,3,3,False,False,66.815,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/mentor_match/run_0002/trial_20260727T144608412455Z/summary.json,58,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,newsletter_signup,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144715533573Z,False,False,7,6,1,1,0,0,1,1,False,False,88.375,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/newsletter_signup/run_0002/trial_20260727T144715533573Z/summary.json,84,12,13
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,office_hours,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144844216606Z,False,False,8,7,3,1,0,0,3,3,False,False,70.183,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/office_hours/run_0002/trial_20260727T144844216606Z/summary.json,64,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,orientation_signup,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T144954705432Z,False,False,8,8,3,0,0,0,3,3,False,False,70.131,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/orientation_signup/run_0002/trial_20260727T144954705432Z/summary.json,64,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,paper_review,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145105153866Z,False,False,7,6,2,1,0,0,2,2,False,False,71.048,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/paper_review/run_0002/trial_20260727T145105153866Z/summary.json,66,9,10
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,peer_evaluation,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145216518807Z,False,False,7,6,3,1,0,0,3,3,False,False,68.486,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/peer_evaluation/run_0002/trial_20260727T145216518807Z/summary.json,63,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,project_update,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145325319323Z,False,False,8,8,2,0,0,0,2,2,False,False,88.137,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/project_update/run_0002/trial_20260727T145325319323Z/summary.json,81,12,12
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,publication_submission,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145453770356Z,False,False,10,9,3,1,0,0,3,3,False,False,117.526,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/publication_submission/run_0002/trial_20260727T145453770356Z/summary.json,66,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,purchase_request,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145651616312Z,False,False,10,9,4,1,1,0,5,5,False,False,142.266,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/purchase_request/run_0002/trial_20260727T145651616312Z/summary.json,131,21,20
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,remote_setup,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T145914205951Z,False,False,7,6,2,1,0,0,2,2,False,False,84.272,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/remote_setup/run_0002/trial_20260727T145914205951Z/summary.json,79,12,12
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,research_interest,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150038803267Z,False,False,7,7,3,0,0,0,3,3,False,False,63.508,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/research_interest/run_0002/trial_20260727T150038803267Z/summary.json,58,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,room_booking,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150142625716Z,False,False,9,9,2,0,0,0,2,2,False,False,60.633,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/room_booking/run_0002/trial_20260727T150142625716Z/summary.json,54,8,5
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,scholarship_interest,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150243588287Z,False,False,7,6,2,1,1,0,3,3,False,False,70.545,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/scholarship_interest/run_0002/trial_20260727T150243588287Z/summary.json,64,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,seminar_proposal,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150354461623Z,False,False,8,8,3,0,0,0,3,3,False,False,73.686,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/seminar_proposal/run_0002/trial_20260727T150354461623Z/summary.json,68,11,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,software_access,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150508532101Z,False,False,8,7,2,1,1,0,3,3,False,False,73.483,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/software_access/run_0002/trial_20260727T150508532101Z/summary.json,65,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,sports_tournament,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150622372386Z,False,False,9,8,3,1,1,0,4,4,False,False,115.12,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/sports_tournament/run_0002/trial_20260727T150622372386Z/summary.json,110,18,14
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,study_group_match,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150817830998Z,False,False,7,7,3,0,0,0,3,3,False,False,70.156,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/study_group_match/run_0002/trial_20260727T150817830998Z/summary.json,63,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,survey_consent,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T150928338380Z,False,False,8,7,3,1,0,0,3,3,False,False,72.043,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/survey_consent/run_0002/trial_20260727T150928338380Z/summary.json,67,9,10
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,technical_support,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151040756805Z,False,False,8,7,2,1,1,0,3,3,False,False,73.066,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/technical_support/run_0002/trial_20260727T151040756805Z/summary.json,65,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,thesis_meeting,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151154178254Z,False,False,8,7,2,1,1,0,3,3,False,False,78.534,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/thesis_meeting/run_0002/trial_20260727T151154178254Z/summary.json,70,11,8
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,travel_reimbursement,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151313058378Z,False,False,11,11,3,0,0,0,3,3,False,False,79.892,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/travel_reimbursement/run_0002/trial_20260727T151313058378Z/summary.json,67,10,7
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,usability_test,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151433286295Z,False,False,7,7,3,0,0,0,3,3,False,False,67.917,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/usability_test/run_0002/trial_20260727T151433286295Z/summary.json,58,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,volunteer_shift,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151541550288Z,False,False,7,7,3,0,0,0,3,3,False,False,69.824,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/volunteer_shift/run_0002/trial_20260727T151541550288Z/summary.json,58,9,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,wellbeing_check,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151651723050Z,False,False,7,7,1,0,0,0,1,1,False,False,77.149,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/wellbeing_check/run_0002/trial_20260727T151651723050Z/summary.json,66,11,6
formfactory_style_fill_only,FormFactory-style visual (fill-only),formfactory_style_visual,fill_only_done,workshop_signup,run_0002,formfactory_style_qwen3vl_fill_only_50_r2_20260724,trial_20260727T151809226254Z,False,False,7,7,3,0,0,0,3,3,False,False,63.708,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_fill_only_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/workshop_signup/run_0002/trial_20260727T151809226254Z/summary.json,58,9,6
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,accessibility_feedback,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T135946018357Z,True,True,8,7,7,1,1,0,8,8,True,True,197.095,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/accessibility_feedback/run_0002/trial_20260727T135946018357Z/summary.json,158,12,13
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,alumni_checkin,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T140303355516Z,True,True,7,7,7,0,0,0,7,7,True,True,105.225,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/alumni_checkin/run_0002/trial_20260727T140303355516Z/summary.json,96,8,9
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,bug_report,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T140448808660Z,True,True,9,8,8,1,1,0,9,9,True,True,134.11,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/bug_report/run_0002/trial_20260727T140448808660Z/summary.json,123,11,12
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,club_application,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T140703099521Z,False,False,10,10,2,0,0,0,2,2,False,False,2110.628,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/club_application/run_0002/trial_20260727T140703099521Z/summary.json,1987,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,club_event_planning,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T144213976789Z,True,True,10,9,2,1,0,0,2,2,False,False,561.696,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/club_event_planning/run_0002/trial_20260727T144213976789Z/summary.json,534,37,38
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,conf_interest,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T145135893396Z,True,True,7,7,5,0,0,0,5,5,False,False,157.828,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/conf_interest/run_0002/trial_20260727T145135893396Z/summary.json,148,12,13
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,conference_travel,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T145413956158Z,True,True,10,9,1,1,1,0,2,2,False,False,282.653,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/conference_travel/run_0002/trial_20260727T145413956158Z/summary.json,183,13,14
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,course_enrollment,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T145856809776Z,True,True,8,7,6,1,1,0,7,7,False,False,1353.812,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/course_enrollment/run_0002/trial_20260727T145856809776Z/summary.json,1321,97,97
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,course_feedback,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T152130851960Z,True,True,9,9,5,0,0,0,5,5,False,False,180.923,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/course_feedback/run_0002/trial_20260727T152130851960Z/summary.json,163,11,12
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,data_annotation,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T152432041459Z,True,True,9,8,4,1,1,0,5,5,False,False,501.883,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/data_annotation/run_0002/trial_20260727T152432041459Z/summary.json,183,15,16
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,dataset_request,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T153254122332Z,True,True,9,8,4,1,1,0,5,5,False,False,221.722,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/dataset_request/run_0002/trial_20260727T153254122332Z/summary.json,203,15,16
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,equipment_checkout,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T153636017459Z,True,True,9,8,7,1,1,0,8,8,False,False,133.12,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/equipment_checkout/run_0002/trial_20260727T153636017459Z/summary.json,123,11,12
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,event_rsvp,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T153849309818Z,True,True,6,6,6,0,0,0,6,6,True,True,113.014,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/event_rsvp/run_0002/trial_20260727T153849309818Z/summary.json,107,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,exam_registration,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T154042547801Z,False,False,8,7,5,1,0,0,5,5,False,False,11189.404,timeout,timeout,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/exam_registration/run_0002/trial_20260727T154042547801Z/summary.json,282,23,24
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,experiment_booking,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T184712216885Z,True,True,9,8,2,1,1,0,3,3,False,False,210.617,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/experiment_booking/run_0002/trial_20260727T184712216885Z/summary.json,178,14,14
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,field_trip,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T185043277705Z,False,False,8,7,4,1,0,0,4,4,False,False,11163.385,timeout,timeout,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/field_trip/run_0002/trial_20260727T185043277705Z/summary.json,268,22,23
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,hackathon_signup,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T215647053339Z,True,True,9,9,5,0,0,0,5,5,False,False,234.261,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/hackathon_signup/run_0002/trial_20260727T215647053339Z/summary.json,213,17,16
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,housing_preference,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T220041826741Z,True,True,7,7,7,0,0,0,7,7,True,True,118.628,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/housing_preference/run_0002/trial_20260727T220041826741Z/summary.json,109,9,10
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,internship_app,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T220240788624Z,False,False,12,12,3,0,0,0,3,3,False,False,1163.134,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/internship_app/run_0002/trial_20260727T220240788624Z/summary.json,1100,128,43
